id,claim,review_url,claimer,text,headline,keywords,claim_date,education,healthcare,immigration,environment,taxes,elections,crime
2583,http://data.gesis.org/claimskg/creative_work/5cdad327-ab6c-5682-b806-b330b995c627,http://www.politifact.com/punditfact/statements/2018/may/01/michelle-wolf/michelle-wolf-right-flint-still-doesnt-have-clean-/,Michelle Wolf,Flint still doesn’t have clean water.',Is Michelle Wolf right that Flint still doesn’t have clean water?,Water,2018-04-29,0,0,0,1,0,0,0
2590,http://data.gesis.org/claimskg/creative_work/5b05b7f2-6d53-5938-91ef-88f88173df94,http://www.politifact.com/rhode-island/statements/2014/jul/14/john-depetro/john-depetro-says-all-revenue-governors-beach-fee-/,John DePetro,"Although the governor doubled the beach fees . . . all the money, as we found out, is all going to an out-of-state company. The state isn't even getting the money for that.'",John DePetro says all the revenue from governor's beach fee increase went to out-of-state firm,"State Finances,Tourism,History,State Budget,Recreation,Pundits",2014-07-07,0,0,0,0,1,0,0
2670,http://data.gesis.org/claimskg/creative_work/1978f200-588a-53b2-9719-1a3107820062,http://www.politifact.com/texas/statements/2013/aug/21/barry-smitherman/puc-and-railroad-commission-smitherman-part-seven-/,Barry Smitherman,Says he 'sued Obama’s EPA seven times.',"Via PUC and Railroad Commission, Smitherman part of seven lawsuits against EPA",Energy,2013-08-05,0,0,0,1,0,0,0
2677,http://data.gesis.org/claimskg/creative_work/6ca05ef7-4138-59d4-b04d-84a7e3db5728,http://www.politifact.com/west-virginia/statements/2018/sep/20/patrick-morrisey/did-patrick-morrisey-beat-obama-supreme-court-savi/,Patrick Morrisey,"Says he 'beat (President Barack) Obama at the Supreme Court, saving coal jobs.'","Did Patrick Morrisey beat Obama at the Supreme Court, saving coal jobs?","Energy,Legal Issues",2018-09-04,0,0,0,1,0,0,0
2697,http://data.gesis.org/claimskg/creative_work/1ef43858-d100-588f-8265-c7329218f2e7,http://www.politifact.com/oregon/statements/2011/may/13/matt-wingard/rep-matt-wingard-says-price-certain-beverages-coul/,Matt Wingard,Increasing the bottle deposit to 10 cents on a case of water bottles could literally double the price of that product in the store.,Rep. Matt Wingard says price of certain beverages could double under increased bottle deposits,Water,2011-05-04,0,0,0,1,0,0,0
2705,http://data.gesis.org/claimskg/creative_work/20dafd1e-1ef4-5d73-984d-eb6bc690c254,http://www.politifact.com/ohio/statements/2012/jan/24/robert-hagan/bob-hagan-says-youngstown-never-had-earthquake-unt/,Robert Hagan,"We never had an earthquake in Youngstown until John Kasich was elected Governor,'",Robert Hagan says Youngstown never had an earthquake until John Kasich was elected governor,"Energy,Government regulation",2012-01-10,0,0,0,1,0,0,0
2707,http://data.gesis.org/claimskg/creative_work/7c7abd6c-89d6-5a26-9044-44ef8bc12927,http://www.politifact.com/texas/statements/2010/feb/22/farouk-shami/shami-says-white-has-major-stake-barnett-shale-dri/,Farouk Shami,Mayor White has major stake in Barnett Shale production company.',Shami says White has major stake in Barnett Shale drilling company,"Energy,Transparency",2010-02-09,0,0,0,1,0,0,0
2720,http://data.gesis.org/claimskg/creative_work/5a082996-5726-5c6a-a24d-4f3d19f3deea,http://www.politifact.com/truth-o-meter/statements/2011/nov/21/john-kerry/john-kerry-says-simpson-bowles-proposal-raised-2-t/,John Kerry,Says the Simpson-Bowles deficit reduction proposal urged raising $2 trillion in new revenue.,John Kerry says Simpson-Bowles proposal raised $2 trillion in new revenues,Federal Budget,2011-11-20,0,0,0,0,1,0,0
2724,http://data.gesis.org/claimskg/creative_work/d640b4b9-151d-5fb4-99fc-76d8ba4ee44b,http://www.politifact.com/ohio/statements/2012/jan/03/john-boehner/john-boehner-says-social-security-trust-fund-faces/,John Boehner,The Social Security trust fund … is already facing imminent bankruptcy.',John Boehner says the Social Security trust fund faces imminent bankruptcy,Social Security,2011-12-01,0,1,0,0,0,0,0
2726,http://data.gesis.org/claimskg/creative_work/d776f5ba-bb63-56cf-89fc-4ef2b8bc4240,http://www.politifact.com/virginia/statements/2011/apr/22/mark-warner/mark-warner-says-federal-spending-near-all-time-hi/,Mark Warner,"Right now we are spending at an all-time high, close to 25 percent of our GDP [is] being spent on the federal government. But our revenues are at an almost all-time low of about 15 percent [of GDP].'","Mark Warner says federal spending is near all-time high, relative to GDP","Federal Budget,Deficit",2011-04-17,0,0,0,0,1,0,0
2760,http://data.gesis.org/claimskg/creative_work/a5619313-5205-5a43-8d95-8c3b53a6cd3c,http://www.politifact.com/virginia/statements/2013/mar/08/bob-mcdonnell/mcdonnell-does-full-flop-not-raising-taxes/,Bob McDonnell,On raising taxes.,McDonnell does a full flop on not raising taxes,Transportation,2013-03-08,0,0,0,0,1,0,0
2773,http://data.gesis.org/claimskg/creative_work/1a277ab2-339c-5ba3-94a2-e49bfd9e32e3,http://www.politifact.com/oregon/statements/2012/oct/11/future-pac-oregon-house-democrats/did-steve-newgard-owe-13000-back-taxes-1-million-p/,Future PAC (Oregon House Democrats),"Newgard owed more than $13,000 for unpaid taxes on his $1 million Milwaukie apartment complex.'","Did Steve Newgard owe $13,000 in back taxes on a $1 million property?",Message Machine 2012,2012-09-20,0,0,0,0,1,0,0
2799,http://data.gesis.org/claimskg/creative_work/3cfd78fd-aca9-5bc4-a32e-d4a5bd85775d,http://www.politifact.com/florida/statements/2010/may/05/anitere-flores/anitere-flores-says-floridians-have-sent-3-billion/,Anitere Flores,"For the new state budget, 'Floridians have sent us $3 billion less of their funding.'",Anitere Flores says Floridians have sent $3 billion less in taxes,State Budget,2010-04-30,0,0,0,0,1,0,0
2809,http://data.gesis.org/claimskg/creative_work/bde68438-ccd9-5d21-bc46-8d4d675114c4,http://www.politifact.com/illinois/statements/2016/nov/05/citizens-protect-transportation-funding/safe-roads-backers-tax-claim-defies-reality/,Citizens to Protect Transportation Funding,We can fix our roads without raising taxes.',Safe roads backers' tax claim defies reality,Transportation,2016-09-28,0,0,0,0,1,0,0
2818,http://data.gesis.org/claimskg/creative_work/7dd3050b-841e-570c-84c0-c35a8b24d3c1,http://www.politifact.com/oregon/statements/2011/sep/10/matt-wand/rep-matt-wand-says-using-kicker-money-has-failed-s/,Matt Wand,"Says 'Every time the Legislature 'suspended' the kicker, most recently the corporate kicker in 2007, Salem spent every penny and failed to stabilize the state's revenues.'",Rep. Matt Wand says using kicker money has failed to stabilize the state’s revenues,"State Finances,State Budget",2011-08-28,0,0,0,0,1,0,0
2860,http://data.gesis.org/claimskg/creative_work/5b4098b0-021f-5bdf-b232-2e6692758c9d,http://www.politifact.com/oregon/statements/2014/may/01/brian-wilson/was-jules-bailey-instrumental-creating-oregons-bus/,Brian Wilson,Jules Bailey 'was instrumental in creating the Business Energy Tax Credit that let companies like Wal-Mart profit by $11 million while costing the Oregon general fund $33 million.',Was Jules Bailey instrumental in creating Oregon's Business Energy Tax Credit program?,State Finances,2014-04-28,0,0,0,0,1,0,0
2870,http://data.gesis.org/claimskg/creative_work/84453cd7-8b5d-56c8-a329-e226e93c091f,http://www.politifact.com/florida/statements/2011/mar/16/andy-gardiner/majority-leader-andy-gardiner-says-smart-cap-bill-/,Andy Gardiner,"A proposed revenue smart cap 'gives Floridians a voice, requiring a 60 percent vote by citizens in order to impose a new tax, fee, license, fine, charge or assessment.'",Majority Leader Andy Gardiner says 'smart cap' bill lets voters decide on new taxes,State Budget,2011-03-15,0,0,0,0,1,1,0
2873,http://data.gesis.org/claimskg/creative_work/91f1b8bf-d408-5898-a6ba-7f9b25ede51a,http://www.politifact.com/texas/statements/2018/jan/05/ted-cruz/ted-cruz-everyone-tax-cuts-but-manhattan-francisco/,Ted Cruz,"Every taxpayer, their taxes are going down, except rich people in Manhattan and San Francisco. Some of them, their taxes may go up.'","Ted Cruz says everyone getting tax cuts except some wealthy residents of Manhattan, San Francisco",States,2017-12-19,0,0,0,0,1,0,0
2895,http://data.gesis.org/claimskg/creative_work/16828fa1-45bd-5733-8166-890993210d3f,http://www.politifact.com/virginia/statements/2016/aug/22/tim-kaine/tim-kaine-wrongly-says-richard-nixon-released-tax-/,Tim Kaine,Even Richard Nixon released his tax returns to the public when he was running for president ...',Tim Kaine wrongly says Richard Nixon released tax returns during campaign,Transparency,2016-08-13,0,0,0,0,1,1,0
2920,http://data.gesis.org/claimskg/creative_work/46028a14-55b5-5c43-b947-944f30fcdb9c,http://www.politifact.com/ohio/statements/2011/jan/21/jay-hottinger/rep-jay-hottingers-assessment-founding-father-unfo/,Jay Hottinger,Ben Franklin once quipped that only two things in life were certain: death and taxes. I think even he didn't envision that the tax man would visit on the day of your death.',Rep. Jay Hottinger's assessment of this Founding Father unfounded,"History,State Budget",2011-01-11,0,0,0,0,1,0,0
2967,http://data.gesis.org/claimskg/creative_work/361e6d4a-4b19-546b-9ee2-711c6d1b6a13,http://www.politifact.com/truth-o-meter/statements/2012/oct/04/barack-obama/obama-says-he-will-cut-deficits-4-trillion/,Barack Obama,Obama says he’s 'put forward a specific $4 trillion deficit reduction plan.',Obama says he will cut deficits by $4 trillion,"Debates,Deficit",2012-10-03,0,0,0,0,1,0,0
2980,http://data.gesis.org/claimskg/creative_work/088ca7ce-bf97-5bd3-822e-0c49971ec562,http://www.politifact.com/truth-o-meter/statements/2016/apr/27/new-day-america/super-pacs-1-trillion-tax-claim-against-hillary-cl/,New Day for America,Says 'Hillary Clinton has promised to raise taxes by $1 trillion dollars.',"Super PAC's $1 trillion tax claim against Hillary Clinton ignores timeframe, who would pay","Negative Campaigning,Corrections and Updates,Pundits",2016-04-25,0,0,0,0,1,0,0
2998,http://data.gesis.org/claimskg/creative_work/724a8b54-0db5-58ea-994a-3ea15fa806ce,http://www.politifact.com/truth-o-meter/statements/2017/nov/13/richard-durbin/dick-durbin-wrong-gop-tax-bill-hasnt-had-independe/,Richard Durbin,"The Republican tax bill is 'not being scored by the Congressional Budget Office, as it is traditionally.'",Dick Durbin wrong that GOP tax bill hasn't had independent vetting,"Congressional Rules,Corrections and Updates",2017-11-12,0,0,0,0,1,0,0
3017,http://data.gesis.org/claimskg/creative_work/9995f74c-7dde-56e4-9f2e-e93cd0f97791,http://www.politifact.com/georgia/statements/2015/sep/09/e-frank-stephenson/georgia-gas-taxes-despite-pump-price-fall/,E. Frank Stephenson,"Contrary to media reports, Georgia’s gas tax change led to no price increase at the pump.'","Georgia gas taxes up, despite pump price fall",Gas Prices,2015-08-14,0,0,0,0,1,0,0
3057,http://data.gesis.org/claimskg/creative_work/52cec719-c8cd-5e9f-85df-2a3b9f49a2cc,http://www.politifact.com/truth-o-meter/statements/2016/jul/26/bernie-sanders/dnc-bernie-sanders-repeats-claim-top-one-tenth-1-o/,Bernie Sanders,The top one-tenth of 1 percent now owns almost as much wealth as the bottom 90 percent.',"At DNC, Bernie Sanders repeats claim that top one-tenth of 1% owns as much wealth as bottom 90%","Income,Wealth",2016-07-25,0,0,0,0,0,1,0
3068,http://data.gesis.org/claimskg/creative_work/70c5e049-0f2e-5b26-a6f3-18fd1df0f1a8,http://www.politifact.com/florida/statements/2012/apr/22/ron-oakley/ron-oakley-conservative-leadership-water-managemen/,Ron Oakley,Ron Oakley's 'conservative leadership protected local taxpayers over government bureaucrats' as the Water Management District’s budget decreased by '58 percent in the four years he served on the board.',Ron Oakley says his 'conservative leadership' slashed water district's budget,Water,2012-04-16,0,0,0,0,1,0,0
3085,http://data.gesis.org/claimskg/creative_work/d93b3b44-b4b9-56bb-a693-04a74fbb0285,http://www.politifact.com/georgia/statements/2014/nov/18/ed-lindsey/gas-tax-comparison-mostly-target/,Edward Lindsey,Georgia has some of the highest gas taxes in the Southeast but one of the lowest taxes on gasoline for transportation in the nation.,Gas tax comparison not so simple,Gas Prices,2014-11-10,0,0,0,0,1,0,0
3101,http://data.gesis.org/claimskg/creative_work/738319d0-6318-584d-bf31-81fe7abd8e72,http://www.politifact.com/truth-o-meter/statements/2015/jan/30/rand-paul/rand-paul-says-earned-income-tax-credit-has-25-per/,Rand Paul,"When you look at the earned income tax credit, it has about a 25 percent fraud rate. We're looking at $20 billion to $30 billion.'",Rand Paul says Earned Income Tax Credit has 25 percent fraud rate that costs up to $30 billion,Welfare,2015-01-25,0,0,0,0,1,0,1
3175,http://data.gesis.org/claimskg/creative_work/1de718c4-8009-5476-b55b-045147640638,http://www.politifact.com/truth-o-meter/statements/2010/oct/13/christine-odonnell/christine-odonnell-attacks-chris-coons-raising-tax/,Christine O'Donnell,Delaware Democratic Senate candidate Chris Coons 'thought that a 911 call should be taxed.',Christine O'Donnell attacks Chris Coons for raising taxes to fund 911 in spooky new ad,"Message Machine 2010,Public Safety,Technology",2010-10-11,0,0,0,0,1,0,0
3212,http://data.gesis.org/claimskg/creative_work/4b04b135-2008-56a3-b5d3-c8d1eabed56d,http://www.politifact.com/california/statements/2016/oct/25/no-56-campaign/tobacco-industry-misleads-prop-56-doctor-advertise/,No on 56 campaign,California’s proposed tobacco tax 'diverts 82 percent of the new taxes to line the pockets of wealthy special interests like insurance companies who don't have to help even one more patient.',Tobacco industry misleads in Prop 56 'doctor advertisement',Elections,2056-10-17,0,1,0,0,1,0,0
3238,http://data.gesis.org/claimskg/creative_work/ff5d5db8-5836-54b4-a230-f2605d579b53,http://www.politifact.com/new-jersey/statements/2011/jun/27/tom-kean-jr/state-sen-tom-kean-jr-says-new-jerseys-taxes-cause/,Tom Kean Jr.,"The state’s tax burden has, according to census figures released today, cost our state another 190,000 residents in 2009.'","State Sen. Tom Kean Jr. says New Jersey’s taxes caused 190,000 residents to leave in 2009",Census,2011-05-24,0,0,0,0,1,0,0
3248,http://data.gesis.org/claimskg/creative_work/b524449f-a37e-5ca1-8d05-7f72f8925e1b,http://www.politifact.com/virginia/statements/2019/may/21/levar-stoney/levar-stoney-mostly-right-about-richmonds-rein-rea/,Levar Stoney,Richmond was one of the only cities in the state that did not (increase) their real estate tax to those pre-recession rates.',Levar Stoney mostly right about Richmond's rein on real estate tax rates,City Budget,2019-05-14,0,0,0,0,1,0,0
3256,http://data.gesis.org/claimskg/creative_work/055e7f3b-14a9-5ac7-9d8a-b2aba21eac96,http://www.politifact.com/truth-o-meter/statements/2013/jun/19/mike-rogers/rep-mike-rogers-says-irs-scandal-clearly-showed-so/,Mike Rogers,The IRS scandal 'clearly showed some criminal behavior.',"Rep. Mike Rogers says the IRS scandal """"clearly showed some criminal behavior""""",Legal Issues,2013-06-16,0,0,0,0,0,0,1
3300,http://data.gesis.org/claimskg/creative_work/d4123ed2-9e47-5697-8dec-0cafb4abcae4,http://www.politifact.com/truth-o-meter/statements/2011/jul/15/barack-obama/barack-obama-said-clear-majority-republican-voters/,Barack Obama,The clear majority of Republican voters think that any deficit reduction package should have a balanced approach and should include some revenues.',"Barack Obama said a """"clear majority"""" of Republican voters think tax revenues should be included as part of a budget deal.","Federal Budget,Polls and Public Opinion",2011-07-15,0,0,0,0,1,0,0
